word1,word2,freq_w1w2,freq_w2w1,freq_total
aboriginal,migrant,33,33,66
aboriginal,moluccan,0,0,0
aboriginal,poor,34,113,147
aboriginal,north,6,15,21
aboriginal,multicultural,91,46,137
aboriginal,public,84,191,275
aboriginal,scientific,41,38,79
aboriginal,treaty,4906,882,5788
aboriginal,settler,159,72,231
aboriginal,traditional,113,134,247
aboriginal,vietnamese,0,1,1
aboriginal,visible,333,7,340
aboriginal,visual,4,6,10
aboriginals,children,16,14,30
aboriginal,white,357,367,724
aboriginals,dingoes,5,4,9
aborigines,malaria,2,13,15
aborigines,settlers,83,204,287
abort,commit,114,723,837
abort,euthanasia,1,3865,3866
aborted,closed,41,13,54
aborted,crashed,12,13,25
aborted,matured,0,3,3
aborted,decline,1,1,2
aborted,previous,19,5,24
aborted,retried,228,3,231
aborted,unfinished,10,21,31
abortifacient,toxic,32,27,59
abortion,birth,17790,2587,20377
abortion,bioethics,128,36,164
abortion,buddhism,5,73,78
abortion,christianity,29,21,50
abortion,continence,0,5,5
abortion,catholicism,60,5,65
abortion,condoms,216,509,725
abortion,contraceptive,3520,2258,5778
abortion,contraceptives,2859,5423,8282
abortion,death,1570,1029,2599
abortion,disability,255,191,446
abortion,crime,1832,773,2605
abortion,divorce,4048,4661,8709
abortion,drugs,661,794,1455
abortion,exploitation,26,17,43
abortion,genetics,30,20,50
abortion,feminism,553,724,1277
abortion,healthcare,940,1440,2380
abortion,homosexuality,18523,11330,29853
abortion,incontinence,0,2,2
abortion,immigrants,86,189,275
abortion,infanticide,8590,1425,10015
abortion,infertility,1575,950,2525
abortion,judaism,4,6,10
abortion,karma,5,3,8
abortion,masturbation,145,153,298
abortion,marriage,4807,33344,38151
abortion,men,563,595,1158
abortion,minors,66,153,219
abortion,miscarriage,3278,2568,5846
abortion,pedophilia,114,119,233
abortion,necessity,5,6,11
abortion,politics,527,575,1102
abortion,pornography,1195,781,1976
abortion,pregnancy,3003,21165,24168
abortion,prostitution,690,657,1347
abortion,prevention,152,214,366
abortion,rape,2001,4969,6970
abortion,religion,1738,1526,3264
abortion,reproductive,10971,735,11706
abortion,scientology,2,4,6
abortion,sexuality,1167,1401,2568
abortion,sterilization,5548,4474,10022
abortion,suicide,1648,1545,3193
abortions,asthma,5,0,5
abortion,women,7045,2735,9780
abortionist,midwife,7,116,123
abortions,cancer,105,137,242
abortions,contraception,1776,1751,3527
abortions,divorces,290,573,863
abortions,miscarriage,118,92,210
abortions,ethnicity,2,1,3
abortions,sterilization,1098,588,1686
abortive,analgesic,8,12,20
abortive,brief,6,227,233
abortive,contraceptive,201,432,633
abortive,transitional,11,2,13
about,administration,104,1127,1231
about,around,13518,53028,66546
about,art,2624,5250,7874
about,career,110,4706,4816
about,by,18510,150451,168961
about,day,452,30692,31144
about,demographics,8,163,171
about,description,97,543,640
about,doubt,348,209,557
about,females,162,1571,1733
about,history,349,15706,16055
about,length,106,17147,17253
about,long,2681,72868,75549
about,tissue,20,490,510
above,additional,2631,114,2745
above,basic,284,456,740
above,beile,0,2,2
above,beneath,21400,5022,26422
above,beyond,5259962,22884,5282846
above,captain,18,666,684
above,captains,2,428,430
above,casual,29,247,276
above,deadweight,0,218,218
above,county,39,219,258
above,corporal,1,189,190
above,express,563,51,614
above,graduation,6,887,893
above,hundreds,443,106,549
above,here,8267,6062,14329
above,hasa,0,0,0
above,in,116411,18238,134649
above,inspector,2,344,346
above,kstj,0,0,0
above,lieutenants,1,271,272
above,likewise,378,10,388
above,major,297,769,1066
above,majors,1,308,309
above,nearby,278,180,458
above,other,46970,3184,50154
above,outward,169,165,334
above,reddish,332,5,337
above,sergeant,0,710,710
above,single,398,298,696
above,touching,275,174,449
above,strictly,198,16,214
aboveground,underground,5670,4858,10528
aboveground,underwater,83,32,115
abraded,bent,1,23,24
abraded,pecked,3,46,49
abrahamic,communism,0,2,2
abrahamic,dharmic,11,20,31
abrahamic,magic,0,1,1
abrahamic,manichaean,0,24,24
abrasion,abuse,241,205,446
abrahamic,monotheistic,10,44,54
abrasion,acid,374,357,731
abrasion,adhesion,586,1303,1889
abrasion,attrition,805,890,1695
abrasion,breakage,478,412,890
abrasion,chemical,8314,5243,13557
abrasion,chemicals,1889,2031,3920
abrasion,corrosion,10682,12808,23490
abrasion,erosion,3111,2668,5779
abrasion,friction,1380,3230,4610
abrasion,impact,10079,13170,23249
abrasion,impacts,551,796,1347
abrasion,nicks,38,137,175
abrasion,penetration,353,253,606
abrasion,sorting,56,53,109
abrasion,sunburns,2,1,3
abrasion,tears,670,817,1487
abrasion,twisting,34,52,86
abrasion,wear,8558,13256,21814
abrasion,weathering,712,902,1614
abrasions,bruises,3742,9323,13065
abrasions,cuts,3708,33381,37089
abrasions,lacerations,3062,3149,6211
abrasive,adhesive,1444,1191,2635
abrasive,arrogant,976,1113,2089
abrasive,brash,222,1476,1698
abrasive,burnishing,10,12,22
abrasive,colorful,17,24,41
abrasive,corrosive,4316,3556,7872
abrasive,cutting,454,786,1240
abrasive,elusive,10,9,19
abrasive,gemstone,4,33,37
abrasive,grinding,283,850,1133
abrasive,hard,1427,5321,6748
abrasive,impulsive,73,60,133
abrasive,intense,257,301,558
abrasive,loud,558,5044,5602
abrasive,mechanical,116,294,410
abrasive,rude,2127,3854,5981
abrasive,scouring,47,725,772
abrasive,sarcastic,250,249,499
abrasive,stiff,36,273,309
abrasive,tactless,79,48,127
abrasive,toothed,6,5,11
abrasive,unhelpful,70,30,100
abrasive,uncompromising,238,90,328
abrasive,volatile,102,103,205
abrasives,chisels,2,34,36
abrasives,roofing,56,8,64
abridged,adapted,1264,697,1961
abrasives,tooling,41,174,215
abridged,annotated,552,66,618
abridged,complete,92,145,237
abridged,condensed,333,233,566
abridged,corrected,56,27,83
abridged,edited,2388,2917,5305
abridged,explained,12,1,13
abridged,extended,46,28,74
abridged,full,184,442,626
abridged,incomplete,48,38,86
abridged,illustrated,331,143,474
abridged,modernized,81,73,154
abridged,new,9,127,136
abridged,omnibus,0,0,0
abridged,original,33,116,149
abridged,paraphrased,125,80,205
abridged,partial,5,12,17
abridged,persian,1,0,1
abridged,pirated,5,23,28
abridged,second,6,7,13
abridged,rewritten,150,55,205
abridged,selected,2,166,168
abridged,simplified,721,318,1039
abridged,translated,620,721,1341
abridged,unabridged,1478,336,1814
abridged,updated,594,347,941
abridgement,supplement,6,0,6
abridgements,audiobooks,0,0,0
abridgements,excerpts,8,10,18
abridgment,revision,67,50,117
abridgment,translation,65,113,178
abridgments,additions,13,3,16
abroad,domestic,3362,33137,36499
abroad,especially,1947,30,1977
abroad,foreigners,1460,46,1506
abroad,homeland,66,2873,2939
abroad,iranian,0,0,0
abroad,inside,1101,1115,2216
abroad,live,3267,97,3364
abroad,local,1897,15932,17829
abroad,locally,2850,95565,98415
abroad,nationally,271,18263,18534
abroad,nationwide,53,5779,5832
abroad,privately,27,41,68
abroad,return,4162,4,4166
abroad,resident,141,109,250
abroad,traitors,78,0,78
abroad,underground,53,118,171
abroad,today,346,37,383
abrogation,contradictions,6,2,8
abrogation,codification,1,0,1
abrogation,exceptions,0,1,1
abrogation,enactment,1,9,10
abrupt,clear,223,450,673
abrupt,deep,266,364,630
abrupt,conspicuous,59,49,108
abrupt,extensive,222,55,277
abrupt,entire,19,14,33
abrupt,dramatic,3092,1123,4215
abrupt,extraordinary,96,50,146
abrupt,incomplete,358,97,455
abrupt,irregular,257,164,421
abrupt,isolated,91,39,130
abrupt,major,326,318,644
abrupt,natural,56,39,95
abrupt,massive,551,547,1098
abrupt,rapid,1235,1514,2749
abrupt,rocky,251,159,410
abrupt,revolutionary,184,12,196
abrupt,sandy,9,0,9
abrupt,short,1161,4070,5231
abrupt,startling,716,201,917
abrupt,stingy,5,1,6
abrupt,steep,765,878,1643
abrupt,sudden,3833,9232,13065
abrupt,total,711,161,872
abrupt,transient,295,69,364
abrupt,unexpected,7268,2004,9272
abrupt,tragic,1583,380,1963
abruptly,completely,1668,681,2349
abruptly,controversially,128,9,137
abruptly,decisively,199,33,232
abruptly,drastically,416,324,740
abruptly,frequently,260,494,754
abruptly,globally,16,5,21
abruptly,often,538,251,789
abruptly,seldom,4,8,12
abruptly,unexpectedly,4106,1122,5228
abruptly,unilaterally,340,148,488
abs,airbags,384,278,662
abs,boks,1,3,4
abs,cardio,1421,3158,4579
abs,vinyl,6,22,28
abs,pc,74,25,99
abscesses,cysts,740,2429,3169
abscesses,inflammation,282,736,1018
abscesses,thrush,71,105,176
abscesses,styes,10,3,13
abscissa,ordinate,4775,1411,6186
abseiling,hiking,267,370,637
abseiling,rafting,101,450,551
absence,comeback,8,0,8
absence,death,625,1228,1853
absence,assimilation,2,18,20
absence,departure,132,434,566
absence,disappearance,230,226,456
absence,ignorance,120,341,461
absence,health,738,1360,2098
absence,holidays,455,638,1093
absence,loss,3020,3401,6421
absence,presence,131201,295469,426670
absence,safety,60,988,1048
absence,return,2567,38,2605
absence,psychoanalysis,1,0,1
absence,substance,34,126,160
absence,termination,108,61,169
absences,angels,1,0,1
absence,vacancy,45,52,97
absences,clouds,1,1,2
absences,controversies,4,1,5
absences,emergencies,113,28,141
absences,indiscipline,11,0,11
absences,holiday,127,91,218
absences,fragments,4,27,31
absences,reasons,180,23,203
absences,injuries,811,4385,5196
absent,disappeared,24,12,36
absences,removals,1,5,6
absent,calm,11,99,110
absent,false,35,49,84
absent,dreamy,30,218,248
absent,mild,118,73,191
absent,proxy,13,13,26
absent,present,3378,18184,21562
absent,resident,12,23,35
absent,sick,274,1123,1397
absent,silent,860,1291,2151
absent,uninjured,0,0,0
absent,smaller,24,21,45
absent,unresponsive,100,23,123
absentee,early,6303,10316,16619
absentee,postal,204,494,698
absenteeism,attrition,1276,713,1989
absentee,provisional,7940,3450,11390
absenteeism,casualties,3,3,6
absenteeism,drunkenness,43,41,84
absenteeism,indiscipline,92,48,140
absenteeism,truancy,1347,780,2127
absenteeism,turnover,13220,10611,23831
absenteeism,withdrawal,67,34,101
absentminded,crazy,0,6,6
absentminded,frazzled,0,5,5
absinthe,vermouth,308,350,658
absolute,absolute,965,965,1930
absolute,aether,0,23,23
absolute,autocrat,1,7,8
absolute,autonomous,126,112,238
absolute,bulk,26,88,114
absolute,centralized,246,107,353
absolute,clear,1448,4335,5783
absolute,comparative,3980,1543,5523
absolute,conditional,2059,486,2545
absolute,construct,204,49,253
absolute,dependent,55,20,75
absolute,despotic,409,64,473
absolute,differential,2572,825,3397
absolute,direct,1001,1845,2846
absolute,distinct,217,251,468
absolute,eternal,3680,2189,5869
absolute,european,1,0,1
absolute,exclusive,3138,1700,4838
absolute,extract,30,29,59
absolute,full,1155,7002,8157
absolute,facultative,4,6,10
absolute,genitive,6,3,9
absolute,gravitational,27,7,34
absolute,heavyweight,14,206,220
absolute,immediate,1495,2062,3557
absolute,inalienable,737,173,910
absolute,increased,13,81,94
absolute,incremental,2232,2247,4479
absolute,indefinite,144,39,183
absolute,irreversible,643,100,743
absolute,inner,40,69,109
absolute,lightweight,10,62,72
absolute,minimal,44,67,111
absolute,objective,2338,2695,5033
absolute,ordinate,17,6,23
absolute,only,2429,1007,3436
absolute,permissive,31,25,56
absolute,perpetual,725,216,941
absolute,positive,713,930,1643
absolute,provisional,21,27,48
absolute,powerful,239,511,750
absolute,qualified,1651,443,2094
absolute,radiant,15,24,39
absolute,rectangular,0,2,2
absolute,relational,241,151,392
absolute,reflexive,3,17,20
absolute,specific,1143,716,1859
absolute,strict,495,1910,2405
absolute,supreme,1012,1843,2855
absolute,temporary,56,69,125
absolute,ultimate,1703,2542,4245
absolute,unassailable,312,25,337
absolute,unconditional,10089,1637,11726
absolute,uncontested,201,27,228
absolute,uniform,1323,421,1744
absolute,undying,207,23,230
absolute,unmanifest,9,20,29
absolute,unqualified,3895,534,4429
absolute,weight,232,1393,1625
absolutely,locally,650,87,737
absolutely,constantly,161,226,387
absolutely,necessarily,564,593,1157
absolutely,positively,4505,778,5283
absolutely,uniformly,6443,1394,7837
absolution,amendment,14,14,28
absoluteness,finality,82,74,156
absolution,forgiveness,990,1833,2823
absolution,confession,65,10097,10162
absolution,hiatus,0,0,0
absolutism,authoritarianism,99,88,187
absolution,sin,9,450,459
absolutism,constitutionalism,265,51,316
absolutism,cooperation,0,0,0
absolutism,genocide,2,2,4
absolutism,reduction,9,5,14
absolutism,reformation,0,7,7
absolutism,relativism,1244,728,1972
absolutism,splendor,0,3,3
absolutist,essentialist,33,6,39
absolutive,construct,5,0,5
absolutive,ergative,104,292,396
absolutive,relative,16,2,18
absorb,balance,353,477,830
absorb,administer,73,45,118
absorb,master,874,115,989
absorb,scatter,4004,2967,6971
absorbed,dispersed,992,481,1473
absorbable,soluble,15,381,396
absorbed,administers,0,0,0
absorbed,eliminated,3872,174,4046
absorbed,emitted,5505,4955,10460
absorbed,monthly,0,1,1
absorbed,merged,685,267,952
absorbed,outgoing,16,5,21
absorbed,reflected,5346,2928,8274
absorbed,quiet,64,390,454
absorbed,scattered,3385,3032,6417
absorbed,regenerated,64,17,81
absorbed,understood,2665,2050,4715
absorbency,comfort,897,826,1723
absorbed,used,20076,1033,21109
absorbency,softness,1416,2432,3848
absorbent,conductive,15,21,36
absorbency,density,74,78,152
absorbent,hygiene,5,32,37
absorbent,mechanical,6,13,19
absorbent,soft,3663,17627,21290
absorbent,strong,815,2568,3383
absorbing,affecting,303,138,441
absorbing,comprehensive,176,281,457
absorbing,balanced,56,245,301
absorbing,curious,38,106,144
absorbing,diverse,38,185,223
absorbing,decent,1,16,17
absorbing,endearing,24,25,49
absorbing,enjoyable,1181,982,2163
absorbing,exciting,1219,1782,3001
absorbing,fascinating,1691,3242,4933
absorbing,fast,384,307,691
absorbing,fearless,11,10,21
absorbing,filtering,1041,525,1566
absorbing,gratifying,68,15,83
absorbing,lively,83,621,704
absorbing,neutral,1315,33,1348
absorbing,passionate,78,155,233
absorbing,original,374,580,954
absorbing,revealing,273,133,406
absorbing,rich,350,1344,1694
absorbing,satisfying,954,323,1277
absorbing,sensational,13,10,23
absorbing,striking,23,148,171
absorbing,taut,29,155,184
absorbing,thrilling,442,583,1025
absorbing,touching,179,287,466
absorbing,unfettered,7,1,8
absorbing,uplifting,202,84,286
absorbing,valuable,133,108,241
absorption,acquisition,56,517,573
absorbing,vivid,134,655,789
absorption,application,721,1057,1778
absorption,arms,1,3,4
absorption,attachment,40,98,138
absorption,attention,119,384,503
absorption,bioavailability,19091,7191,26282
absorption,closure,7,101,108
absorption,conversion,2504,681,3185
absorption,decline,44,42,86
absorption,dispersion,5497,3226,8723
absorption,digestion,11014,138136,149150
absorption,distillation,345,718,1063
absorption,distribution,10893,1853,12746
absorption,emission,80304,55339,135643
absorption,energy,5337,687,6024
absorption,emissions,377,928,1305
absorption,erasure,9,5,14
absorption,excretion,9655,559,10214
absorption,exports,23,12,35
absorption,fluorescence,20661,2470,23131
absorption,exposure,615,1057,1672
absorption,gain,826,1028,1854
absorption,gauge,1,13,14
absorption,immigration,31,1495,1526
absorption,intake,243,4572,4815
absorption,ingestion,569,1830,2399
absorption,legacy,1,1,2
absorption,invasion,3,72,75
absorption,manipulation,241,137,378
absorption,meditation,61,297,358
absorption,metabolism,23284,4206,27490
absorption,name,14,13,27
absorption,production,1558,7767,9325
absorption,movement,691,491,1182
absorption,propagation,304,1432,1736
absorption,radiation,1865,1602,3467
absorption,redirection,311,26,337
absorption,reconstruction,87,17,104
absorption,reflection,10984,9563,20547
absorption,reflections,129,289,418
absorption,release,6456,5322,11778
absorption,sources,36,248,284
absorption,scattering,51636,38926,90562
absorption,secretion,4495,3758,8253
absorption,toxicity,1544,259,1803
absorption,spreading,282,513,795
absorption,transfer,1912,1036,2948
absorption,transport,11031,2640,13671
absorption,transmission,4277,4093,8370
absorptive,receptive,32,17,49
absorption,welfare,20,24,44
absorptive,secretory,1810,1315,3125
absorptive,reflective,839,1039,1878
absorptive,wicking,3,14,17
abstemious,spiritual,3,8,11
absorptivity,emissivity,1364,1345,2709
abstinence,chastity,696,1135,1831
abstinence,education,94,691,785
abstinence,austerity,150,172,322
abstinence,modesty,145,136,281
abstinence,fasting,1840,14660,16500
abstinence,vows,9,6,15
abstinence,penance,362,321,683
abstinence,worship,45,81,126
abstinences,vows,0,3,3
abstract,advanced,386,743,1129
abstract,artistic,1631,1336,2967
abstract,animal,225,404,629
abstract,algorithmic,103,52,155
abstract,assemblage,22,30,52
abstract,basic,281,746,1027
abstract,brief,1425,320,1745
abstract,beautiful,1298,1210,2508
abstract,bibliography,886,607,1493
abstract,cerebral,488,420,908
abstract,citation,7275,3272,10547
abstract,colorful,1905,2135,4040
abstract,classical,205,496,701
abstract,color,2229,2369,4598
abstract,command,6,19,25
abstract,complex,9963,17435,27398
abstract,contemporary,2776,3036,5812
abstract,concrete,28826,29685,58511
abstract,conceptual,8053,4327,12380
abstract,cryptic,248,251,499
abstract,creative,2414,2355,4769
abstract,data,228,1635,1863
abstract,cubist,372,484,856
abstract,dance,44,213,257
abstract,description,410,17619,18029
abstract,descriptive,268,271,539
abstract,elementary,70,96,166
abstract,documentary,188,326,514
abstract,download,727,171,898
abstract,excerpt,24,9,33
abstract,embedded,95,33,128
abstract,experimental,3570,1995,5565
abstract,extreme,133,152,285
