word1,word2,freq_w1w2,freq_w2w1,freq_total
haughty,imperious,347,69,416
haughty,indifferent,86,11,97
haughty,indignant,51,9,60
haughty,pompous,23,25,48
haughty,stolid,0,2,2
haughty,proud,387,1897,2284
haughty,sullen,32,27,59
haughty,unconcerned,6,1,7
haunted,terrified,44,7,51
haul,move,26,24,50
hauled,pulled,27,335,362
haunting,moving,122,72,194
hauntingly,slowly,0,11,11
have,then,6026,2839,8865
haven,help,16,50,66
have,live,385,4221,4606
havoc,slaughter,90,24,114
hawed,hemmed,18,6579,6597
hawed,himmed,0,11,11
hawks,owls,1421,555,1976
hawks,kites,103,43,146
hay,moss,26,16,42
hay,oats,1041,820,1861
hazardous,thrilling,0,4,4
hay,straw,2844,1253,4097
hazardous,long,28,739,767
haze,mist,146,261,407
hazing,tricks,3,0,3
haziest,vaguest,0,5,5
hazy,languid,9,9,18
hazelnut,raspberry,22,22,44
hazy,pale,28,78,106
head,instrument,28,26,54
head,heart,15166,5964,21130
hazy,warm,53,180,233
head,hip,351,280,631
head,jaws,485,96,581
head,mouth,3155,1126,4281
head,neck,545613,17791,563404
head,paws,542,188,730
head,legs,4867,3565,8432
head,professor,192,4613,4805
head,tail,36457,3166,39623
head,shoulders,78639,4753,83392
head,torso,9285,3573,12858
head,shrug,256,143,399
headache,nausea,3323,1408,4731
headdress,robes,28,350,378
headland,small,1,0,1
heads,helmets,73,34,107
headlights,streetlights,96,108,204
heads,leaves,224,416,640
heads,legs,1177,1172,2349
heads,people,216,61,277
heads,room,9,332,341
heads,limbs,1764,1107,2871
heads,schedules,7,0,7
heads,shoulder,49,145,194
headstone,tombstone,5,3,8
headsails,spinnakers,2,0,2
heads,tails,10411,422,10833
headstrong,impulsive,127,96,223
headstrong,turbulent,13,9,22
headstrong,rash,33,159,192
headstrong,wild,24,149,173
headstrong,wilful,61,61,122
heady,quick,0,9,9
healed,humbled,2,2,4
heal,renew,211,51,262
healer,psychic,64,93,157
heal,reflect,70,88,158
healing,health,1492,9694,11186
healing,hope,2129,4492,6621
healing,medicine,595,1535,2130
healing,intoxicating,5,1,6
healing,love,760,2313,3073
healing,medicines,29,146,175
healing,purification,199,207,406
healing,mercy,160,309,469
healing,purifying,165,129,294
healing,nursing,22,33,55
healing,recovery,4737,1851,6588
health,housing,3033,6994,10027
healing,wonderful,27,81,108
healing,universal,12,6,18
healing,whole,41,21,62
health,illness,15910,3378,19288
health,life,25768,35472,61240
health,medicine,9955,11728,21683
health,medical,27199,25429,52628
health,money,1196,1256,2452
health,occupation,117,300,417
health,prosperity,5873,867,6740
health,reason,226,51,277
health,peace,2257,1218,3475
health,pleasure,1206,575,1781
health,recovery,2413,911,3324
health,riches,112,59,171
health,sanity,2084,818,2902
health,safety,354229,59445,413674
health,shields,328,163,491
health,sickness,2602,3834,6436
health,social,124619,23019,147638
health,strength,13445,3634,17079
health,spiritual,1952,247,2199
health,socioeconomic,4024,3490,7514
health,stubbornness,4,5,9
health,vigor,3786,423,4209
health,vitality,12705,1032,13737
health,technology,1476,3838,5314
health,survival,9093,2349,11442
health,wealth,7166,2268,9434
health,youth,1707,2783,4490
health,whatnot,32,0,32
health,wellbeing,80346,2283,82629
health,welfare,65596,4008,69604
healthcare,hospitals,120,4525,4645
healthful,historic,0,2,2
healthful,instructive,28,1,29
healthier,longer,1465,5843,7308
healthful,inspiring,20,5,25
healthier,richer,163,228,391
healthiest,highest,56,39,95
healthiest,strongest,251,399,650
healthier,stronger,2287,4665,6952
healthier,younger,795,4713,5508
healthy,important,346,411,757
healthy,joyful,282,141,423
healthy,intact,722,701,1423
healthy,moral,161,90,251
healthy,long,1516,10349,11865
healthy,nice,102,1203,1305
healthy,normal,4386,9600,13986
healthy,obedient,46,1,47
healthy,ordinary,23,47,70
healthy,open,443,424,867
healthy,productive,9782,1402,11184
healthy,prosperous,2737,569,3306
healthy,pure,264,963,1227
healthy,safe,12877,28767,41644
healthy,recovered,147,132,279
healthy,skinny,42,91,133
healthy,strong,14772,23197,37969
healthy,sound,794,2043,2837
healthy,sociable,34,24,58
healthy,smart,449,543,992
healthy,supportable,1,0,1
healthy,tough,51,69,120
healthy,wholesome,1043,699,1742
healthy,unspeakable,0,0,0
healthy,well,9614,1777,11391
healthy,wise,387,222,609
healthy,young,1955,20793,22748
heaps,heaps,1955,1955,3910
heaps,holes,23,24,47
heaps,loads,28,20,48
heaps,piles,417,115,532
heaps,rows,25,34,59
heapsort,quicksort,13,46,59
hear,obey,3388,1,3389
hear,observing,0,0,0
hear,say,665,742,1407
hear,study,90,138,228
hear,talk,794,742,1536
hear,see,23505,93041,116546
hear,speak,2080,1228,3308
hear,tell,614,266,880
hear,try,367,715,1082
heard,laughed,107,64,171
hear,understand,7594,287,7881
heard,knew,551,151,702
heard,noticed,201,270,471
heard,recognised,143,19,162
heard,seen,14286,61226,75512
heard,saw,10352,33497,43849
heard,read,10881,9123,20004
heard,smiled,74,28,102
heard,understood,9420,266,9686
hearing,obedience,46,1,47
hearing,seeing,6336,17621,23957
hearer,speaker,108,1727,1835
hearing,shot,5,14,19
hearing,smelling,445,184,629
hearing,speech,3704,4412,8116
hearing,sight,2712,11362,14074
hearing,smell,1580,1905,3485
hearing,vision,6706,12255,18961
hears,reads,317,247,564
hearkening,obedience,11,0,11
hearing,watching,301,923,1224
hears,sees,1761,7070,8831
heart,home,2547,1244,3791
heart,love,2408,2946,5354
heart,life,5919,1743,7662
heart,inspiration,117,78,195
heart,joints,291,265,556
heart,lungs,28396,7247,35643
heart,pulse,618,870,1488
heart,mind,57392,45342,102734
heart,patience,76,42,118
heart,nerve,950,349,1299
heart,renal,1437,630,2067
heart,rich,46,1068,1114
heart,spirit,6679,1322,8001
heart,respiratory,5597,2561,8158
heart,soul,150682,2519,153201
heart,stone,22,28,50
heart,view,38,22,60
heart,tongue,1124,476,1600
heartache,kisses,0,0,0
heartache,shame,63,72,135
heartache,suffering,219,220,439
heartbroken,stunned,27,226,253
heartbroken,weary,6,30,36
heartbroken,weeping,11,10,21
heartbreak,love,208,1548,1756
heartening,reassuring,28,7,35
heartfelt,warm,86,457,543
heartfelt,heavy,12,19,31
heartfelt,traditional,2,7,9
heartfelt,sincere,864,2066,2930
hearth,home,6997,3922,10919
heartily,sincerely,141,114,255
heartily,long,39,280,319
hearths,homes,638,465,1103
heartily,thankfully,11,9,20
heartily,unreservedly,22,2,24
heartless,inhuman,85,18,103
heartily,well,47,68,115
heartily,wholly,23,21,44
heartless,unfeeling,142,31,173
heartless,unsentimental,6,0,6
heartsick,tired,19,103,122
heartsick,restless,0,1,1
hearts,minds,118544,23950,142494
hearts,wills,237,52,289
heartsore,lonely,1,1,2
hearty,humble,37,368,405
hearty,honest,52,79,131
hearty,loving,37,13,50
hearty,loud,31,511,542
hearty,merry,13,15,28
hearty,motherly,0,0,0
hearty,prompt,2,44,46
hearty,prolonged,51,8,59
hearty,noisy,16,10,26
hearty,rich,212,936,1148
hearty,sound,23,96,119
hearty,strong,198,823,1021
hearty,rustic,86,97,183
hearty,satisfying,819,99,918
hearty,unanimous,50,55,105
hearty,unsentimental,3,0,3
hearty,well,264,702,966
hearty,young,10,127,137
hearty,unique,6,19,25
heasy,quick,0,0,0
heat,impatience,56,6,62
heat,light,23765,25177,48942
heat,luster,2,2,4
heat,labour,82,15,97
heat,moisture,16247,4156,20403
heat,oxygen,1266,949,2215
heat,power,17292,4986,22278
heat,radioactivity,94,81,175
heat,pressure,45518,8636,54154
heat,smoke,5917,4334,10251
heat,strength,550,3146,3696
heat,suffocation,85,40,125
heat,sulfur,111,41,152
heat,sweat,1933,602,2535
heat,temperature,1484,4575,6059
heat,time,851,1025,1876
heat,toil,116,91,207
heated,hot,121,224,345
heat,work,3190,3122,6312
heated,melted,2501,201,2702
heated,panting,11,14,25
heated,vexed,5,10,15
heated,squeezed,97,61,158
heath,rhododendrons,0,1,1
heathen,horrid,0,0,0
heathen,quarrels,0,0,0
heathen,remote,2,11,13
heathenish,imported,0,0,0
heathenish,wicked,3,16,19
heather,jt,4,4,8
heating,pressure,811,538,1349
heating,unwholesome,12,0,12
heating,shelters,0,9,9
heating,water,1088,2082,3170
heave,vibrate,3,3,6
heaved,pushed,162,165,327
heavier,heavier,8538,8538,17076
heaved,struggled,100,64,164
heaved,tossed,129,49,178
heavier,heavy,1,60,61
heavier,larger,1613,12232,13845
heavier,longer,951,2496,3447
heavier,richer,101,100,201
heavier,older,280,1518,1798
heavier,second,2,33,35
heavier,stronger,1018,767,1785
heaviest,largest,212,2007,2219
heavier,thicker,941,3261,4202
heavier,taller,764,4026,4790
heaviest,strongest,92,119,211
heaviest,lightest,308,491,799
heaviest,tallest,71,356,427
heaviest,thickest,52,95,147
heavily,long,37,596,633
heavily,slowly,262,1596,1858
heavily,thickly,33,45,78
heaviness,sorrow,96,143,239
heaviness,weeping,2,0,2
heaving,rumbling,14,18,32
heaving,steaming,7,2,9
heaving,swaying,40,36,76
heavy,impure,18,7,25
heavy,knotty,1,4,5
heavy,hot,1332,14202,15534
heavy,layered,27,14,41
heavy,large,2363,24994,27357
heavy,limp,244,650,894
heavy,lifeless,256,51,307
heavy,light,45747,37141,82888
heavy,long,1218,5396,6614
heavy,lumpen,11,5,16
heavy,numbed,6,4,10
heavy,many,179,147,326
heavy,medium,1583,8514,10097
heavy,offensive,20,14,34
heavy,numbing,7,3,10
heavy,plump,17,131,148
heavy,oppressive,625,84,709
heavy,pained,35,15,50
heavy,pugnacious,2,0,2
heavy,powerful,702,375,1077
heavy,regular,279,418,697
heavy,rapid,201,223,424
heavy,quick,139,444,583
heavy,reluctant,82,14,96
heavy,repeated,327,70,397
heavy,restful,5,1,6
heavy,short,219,1026,1245
heavy,sharp,490,609,1099
heavy,soft,679,984,1663
heavy,slow,3299,3701,7000
heavy,solid,1517,1554,3071
heavy,starless,3,4,7
heavy,sorry,16,31,47
heavy,still,939,655,1594
heavy,stiff,988,1220,2208
heavy,stout,56,196,252
heavy,stupid,202,88,290
heavy,strong,1213,1477,2690
heavy,sustaining,3,0,3
heavy,tall,174,1800,1974
heavy,thick,3020,12189,15209
heavy,ugly,253,115,368
heavy,uncomfortable,1136,138,1274
heavy,unexpected,103,49,152
heavy,unsteady,40,7,47
heavy,unwieldy,1929,178,2107
hedge,street,3,10,13
heavyweight,lightweight,298,360,658
hedgerow,stream,3,5,8
hedgerows,trees,257,616,873
hedges,trees,1253,2340,3593
hedges,woods,149,339,488
hedonism,irresponsibility,15,14,29
hedonistic,rootless,0,2,2
hedonism,utilitarianism,24,29,53
heedless,impulsive,30,7,37
heedless,serene,3,0,3
heel,sole,840,1311,2151
heels,neck,22,848,870
heels,makeup,431,252,683
heels,toes,2174,1876,4050
height,size,4109,5601,9710
height,mass,1832,2535,4367
height,strength,2093,812,2905
height,stature,466,75,541
heightened,lascivious,2,0,2
height,weight,103709,54734,158443
height,width,80861,165564,246425
heinrich,percy,0,0,0
heir,owner,74,50,124
heiress,owner,36,17,53
heir,son,142,43522,43664
held,pressed,262,1729,1991
held,treated,325,113,438
helicopters,paratroopers,24,22,46
helium,higher,14,0,14
helicopters,troops,148,303,451
helicopters,vehicles,164,926,1090
hellenic,roman,3,0,3
helium,hydrogen,2493,31539,34032
hellenistic,roman,9,0,9
hellenistic,syrian,0,0,0
helm,propulsion,5,2,7
helm,sword,151,94,245
helmets,shields,1208,1184,2392
helmets,swords,292,360,652
help,hold,106,262,368
helmsman,operator,4,2,6
help,information,3356,7486,10842
help,interested,12,84,96
help,protection,2884,1405,4289
help,money,387,4462,4849
help,protect,3500,1914,5414
help,reinforcements,79,16,95
help,shelter,339,430,769
help,stay,394,10100,10494
help,stop,265,3139,3404
help,support,70522,22195,92717
help,sympathy,748,1130,1878
help,things,154,1428,1582
help,victory,92,91,183
helped,protected,348,234,582
help,try,650,35964,36614
helpful,kind,3502,10346,13848
helpful,loving,245,405,650
helpful,obedient,62,78,140
helpful,nice,1844,10405,12249
helpful,new,49,716,765
helpful,relevant,1269,4123,5392
helpful,reliable,695,759,1454
helpful,true,81,302,383
helpful,solemn,0,7,7
helping,lectures,0,28,28
helping,watching,56,529,585
helpless,hungry,53,91,144
helpless,lame,4,34,38
helpless,insensible,30,7,37
helpless,ignorant,201,309,510
helpless,limp,16,544,560
helpless,lonesome,9,7,16
helpless,move,5,2,7
helpless,numbed,2,29,31
helpless,naked,115,867,982
helpless,poor,138,1777,1915
helpless,pregnant,13,14,27
helpless,rigid,5,39,44
helpless,rude,0,8,8
helpless,prone,26,153,179
helpless,sick,100,802,902
helpless,scared,336,574,910
helpless,sightless,6,24,30
helpless,small,169,2101,2270
helpless,slow,14,45,59
helpless,smashed,0,2,2
helpless,solitary,4,68,72
helpless,speechless,76,97,173
helpless,strange,3,29,32
helpless,struggling,38,31,69
helpless,stunned,18,321,339
helpless,stupid,197,285,482
helpless,supine,11,35,46
helpless,troublesome,13,0,13
helpless,trapped,227,878,1105
helpless,unseeing,2,0,2
helpless,weak,652,5189,5841
helpless,wounded,61,531,592
helplessly,irresolutely,0,11,11
helplessness,hopelessness,1872,1316,3188
helplessness,pain,163,555,718
helplessness,ignorance,74,194,268
helps,hints,43,122,165
helps,watches,8,37,45
hem,neck,271,462,733
hemlock,pine,265,794,1059
hemlock,spruce,301,737,1038
hemoglobin,myoglobin,1936,828,2764
hemp,poppies,5,10,15
hemorrhages,oedema,8,17,25
hemp,soybeans,2,21,23
hemp,poppy,56,22,78
hemp,tobacco,211,202,413
hence,therefore,17,12,29
henrietta,willie,0,0,0
heparin,histamine,132,261,393
hens,mothers,2,0,2
hepaticas,violets,3,3,6
hepatitis,shingles,13,19,32
hepatitis,mono,4,35,39
herbalists,naturopaths,69,61,130
herbicides,insecticides,1687,1427,3114
herbivores,omnivores,543,345,888
herbivory,parasitism,54,12,66
herbivores,plants,213,656,869
herbs,plants,4326,5364,9690
herbs,perfumes,45,22,67
herbs,roots,2325,2272,4597
herbs,simples,351,7,358
herbs,spices,44687,9498,54185
herbs,things,234,1,235
herbs,stuff,258,4,262
herbs,trees,825,820,1645
herding,such,1,0,1
herder,horses,0,3,3
herds,houses,18,14,32
herdsmen,outlaws,5,1,6
here,here,163177,163177,326354
herdsmen,shepherd,252,9,261
here,hereafter,3931,4,3935
here,later,2062,788,2850
here,just,10997,13,11010
here,maybe,3253,8,3261
here,mercy,2,22,24
here,now,197790,4735,202525
here,out,1520,1291,2811
here,outside,388,103,491
here,stuff,537,167,704
here,ready,3337,77,3414
here,robbery,7,9,16
here,then,32787,222,33009
here,there,785840,4794,790634
here,tre,129,0,129
here,tidy,61,0,61
here,waiting,1382,24,1406
hereditary,natural,3,58,61
hereditary,life,50,21,71
heresies,impiety,0,2,2
heresy,schism,763,377,1140
heretical,immoral,42,44,86
heretical,mysterious,0,0,0
heretics,nonbelievers,51,11,62
heritage,natural,561,72,633
heritage,museums,99,775,874
heretics,thieves,22,1,23
hero,heroine,10531,752,11283
hermits,loners,12,2,14
heroes,items,177,73,250
herodotean,homeric,0,0,0
heroes,heroines,13132,704,13836
heroes,leaders,411,520,931
heroes,kings,406,1103,1509
heroes,peoples,9,13,22
heroes,patriots,399,373,772
heroes,places,26,10,36
heroes,villains,23638,1767,25405
heroes,superstars,23,13,36
heroes,wreaths,2,0,2
heroic,just,60,75,135
heroic,persevering,16,4,20
heroic,resolute,14,15,29
heroic,stern,0,18,18
heroic,valiant,81,126,207
heroic,wonderful,45,46,91
heroin,morphine,1820,1956,3776
heroism,initiative,15,17,32
heroism,innovation,1,6,7
heroism,patriotism,273,240,513
heroism,peril,1,9,10
heroism,pluck,15,24,39
heroism,sacrifice,1369,432,1801
heroism,service,138,82,220
heroism,valor,277,304,581
heroism,war,62,201,263
herpes,leukemia,2,2,4
herrera,poole,0,0,0
herring,sardines,265,218,483
herrings,porridge,2,3,5
herrings,silversides,7,0,7
herrings,pudding,0,3,3
hesitate,pause,74,203,277
hesitate,linger,30,9,39
hesitate,stammer,31,36,67
hesitated,paused,53,206,259
hesitated,said,1090,131,1221
hesitated,subsided,2,0,2
hesitated,stopped,273,352,625
hesitated,wavered,47,103,150
hesitating,surprised,4,17,21
hesitating,low,6,100,106
hesitatingly,low,0,19,19
hesitating,timid,26,102,128
hesitatingly,slowly,6,232,238
hesitatingly,softly,4,18,22
hesitation,reserve,71,28,99
hessian,swedish,0,0,0
hesitation,uncertainty,399,221,620
heterogeneous,homogeneous,2248,9305,11553
hewing,sawing,30,7,37
heterosexual,homosexual,5627,3999,9626
hexachlorocyclopentadiene,norbornadiene,0,5,5
hexagonal,monoclinic,180,145,325
hexagons,nuts,0,0,0
hickory,oak,501,1614,2115
hibernation,reproduction,84,56,140
hicks,morning,0,6,6
hid,hidden,1,2,3
hid,peek,3,1,4
hid,ran,48,3619,3667
hid,went,22,2389,2411
hidden,private,233,421,654
hidden,illegal,57,36,93
hidden,overlooked,63,26,89
hidden,quiet,190,415,605
hidden,slain,0,16,16
hidden,unused,64,18,82
hidden,unpunished,9,2,11
hide,hoard,42,55,97
hide,hope,293,11,304
hide,hurry,13,52,65
hide,man,37,94,131
hide,pretend,271,22,293
hide,run,345,17214,17559
hide,seek,28713,56,28769
hide,ship,9,83,92
hide,try,227,6495,6722
hide,skulk,31,94,125
hideous,limp,0,5,5
hideous,terrible,132,87,219
hides,returns,3,12,15
hiding,scared,41,184,225
hiding,skulking,51,99,150
hides,tallow,742,112,854
hiding,waiting,690,66,756
hiding,watching,335,24,359
high,hilly,77,22,99
hiding,whispering,22,28,50
hieroglyphics,pictures,12,21,33
high,holy,3164,103,3267
high,home,90,299,389
high,imperishable,7,0,7
high,horrible,60,16,76
high,humble,133,40,173
high,large,667,4093,4760
high,intermediate,4643,22074,26717
high,long,2733,2960,5693
high,lofty,1741,156,1897
high,louder,8,13,21
high,loudly,12,14,26
high,low,410118,266201,676319
high,medium,7567,42642,50209
high,marked,131,10,141
high,lows,836,1849,2685
high,melodic,39,15,54
high,middle,3370,59519,62889
high,mystic,24,0,24
high,mighty,24113,42,24155
high,mysterious,110,46,156
high,naked,96,75,171
high,narrow,2449,1207,3656
high,nice,30,1945,1975
high,noble,2675,700,3375
high,nasal,227,88,315
high,piercing,362,82,444
high,pointed,382,39,421
high,precipitous,334,11,345
high,poor,329,406,735
high,prominent,523,199,722
high,proud,2143,690,2833
high,pure,984,965,1949
high,quick,303,794,1097
high,quietly,8,3,11
high,rapid,900,3974,4874
high,rare,270,650,920
high,remote,339,205,544
high,rocky,491,33,524
high,rolling,106,71,177
high,rugged,534,152,686
high,scornful,18,0,18
high,sharp,1249,1102,2351
high,short,586,1021,1607
high,shrill,1526,363,1889
high,small,595,2496,3091
high,soft,456,690,1146
high,spectacular,31,32,63
high,steady,844,394,1238
high,spiked,41,3,44
high,square,261,151,412
high,steep,2179,984,3163
high,strong,1685,1293,2978
high,tentative,13,6,19
high,terrible,204,23,227
high,tight,4180,475,4655
high,top,117,617,734
high,tower,112,116,228
high,tremulous,86,16,102
high,urgent,151,129,280
high,towering,79,0,79
high,white,686,418,1104
high,wide,10956,3499,14455
high,wild,915,420,1335
higher,hotter,347,148,495
higher,higher,101168,101168,202336
higher,louder,472,616,1088
higher,lower,52061,38860,90921
higher,shorter,257,320,577
higher,steeper,671,307,978
higher,softer,143,96,239
higher,wider,1926,1446,3372
higher,vertical,6,12,18
highest,largest,612,2326,2938
highest,nice,0,0,0
highest,lowest,57484,32791,90275
highest,purest,1089,363,1452
highest,noblest,1031,174,1205
highest,smallest,162,350,512
highland,low,1689,5,1694
highlights,shadows,4655,4055,8710
highroads,houses,0,3,3
highs,lows,63237,1806,65043
highwaymen,pirates,48,121,169
highways,railroads,815,784,1599
highwaymen,privateers,3,3,6
highways,roads,3297,16163,19460
highways,railways,790,494,1284
highways,streets,1573,10130,11703
hikers,tourists,307,225,532
hikes,picnics,94,62,156
hikes,things,32,0,32
hiking,sightseeing,339,121,460
hill,lake,154,129,283
hill,moor,123,75,198
hiking,skiing,1525,1209,2734
hill,river,173,128,301
hill,plain,1244,365,1609
hill,vale,686,289,975
hill,valley,2843,436,3279
hill,sources,4,0,4
hill,woodland,38,62,100
hills,lakes,843,542,1385
hills,plains,2655,1483,4138
hills,mountains,12964,6632,19596
